driver_id,driver_name,vehicle_type,city,rating,status
D04903,Brian Dillon,Hatchback,Woodlands,4.98,Active
D04904,Felicia Rivera,Electric,Singapore,4.59,Active
D04905,Charles Gardner,Hatchback,Bishan,3.6,Active
D04906,Misty Garcia,Sedan,Jurong,4.31,Active
D04907,Robert Higgins,Electric,Yishun,3.97,Active
D04908,Ryan Hebert,Premium,Tampines,4.57,Active
D04909,Jeffrey Campbell,Electric,Punggol,4.03,Active
D04910,Richard Hughes,Sedan,Toa Payoh,3.55,Active
D04911,Kristina Dixon,MPV,Ang Mo Kio,4.98,Active
D04912,Alejandro Mason,Hatchback,Tampines,4.67,Active
D04913,Lee Jones,SUV,Bishan,4.89,Active
D04914,Kelli Hobbs,SUV,Bedok,4.36,Active
D04915,Javier Ramirez,Hatchback,Bishan,4.53,Active
D04916,David Bolton,Premium,Jurong,4.95,Active
D04917,Dylan Jackson,MPV,Tampines,4.7,Active
D04918,Alexander Marshall,Premium,Jurong,3.57,Active
D04919,Samantha Marshall,SUV,Woodlands,4.69,Active
D04920,Victoria Alexander,SUV,Toa Payoh,3.84,Active
D04921,Madison Madden,Premium,Woodlands,4.51,Inactive
D04922,Craig Stewart,Hatchback,Jurong,4.06,Active
D04923,Cameron Webb,Premium,Bedok,4.46,Active
D04924,Jessica Roberson,SUV,Yishun,4.05,Active
D04925,Andrew Carlson,Sedan,Toa Payoh,4.01,Active
D04926,Raymond Pierce,Electric,Toa Payoh,3.53,Active
D04927,Amber Lopez,Sedan,Tampines,4.45,Inactive
D04928,Darrell Smith,Electric,Yishun,4.88,Active
D04929,Elizabeth Castillo,MPV,Bishan,4.78,Active
D04930,Beth Harrison,Electric,Woodlands,4.37,Inactive
D04931,Cody Wilson,SUV,Singapore,4.85,Inactive
D04932,Pamela Brown,Hatchback,Woodlands,4.48,Active
D04933,Jeremy David,SUV,Singapore,4.92,Active
D04934,Danielle Butler,Premium,Yishun,3.58,Active
D04935,Cristina Olsen,Electric,Punggol,4.72,Active
D04936,Kimberly Potter,MPV,Toa Payoh,3.7,Active
D04937,Ashley Love,MPV,Ang Mo Kio,4.58,Active
D04938,Edward Gomez,Premium,Bishan,4.84,Active
D04939,Kelsey Rose,MPV,Singapore,3.79,Active
D04940,Sarah Hicks,Premium,Tampines,3.64,Inactive
D04941,Sonya Steele,SUV,Bishan,3.67,Active
D04942,Victor Cross,MPV,Singapore,4.74,Active
D04943,Clifford Acosta,MPV,Jurong,4.48,Inactive
D04944,Jacqueline Blair,SUV,Yishun,4.71,Active
D04945,Frank Fernandez,Hatchback,Bishan,3.67,Active
D04946,Adam Jimenez,MPV,Bishan,4.85,Active
D04947,William Mathews,Premium,Bedok,4.66,Active
D04948,Tammy Ramirez,MPV,Woodlands,3.82,Active
D04949,Joshua Marquez,Sedan,Toa Payoh,3.78,Active
D04950,Jessica Levine,Electric,Woodlands,4.08,Active
D04951,Natasha Miller,Hatchback,Yishun,4.86,Active
D04952,Jennifer Acosta,Sedan,Toa Payoh,3.58,Active
D04953,Michael Rhodes,Sedan,Jurong,4.77,Active
D04954,George Moore,Electric,Woodlands,4.55,Active
D04955,Dean Norris,SUV,Punggol,4.68,Active
D04956,Miguel Johnson,MPV,Punggol,4.9,Active
D04957,Paul Garcia,Premium,Bedok,4.39,Active
D04958,Katie Watts,Hatchback,Bedok,3.87,Active
D04959,Kathryn Thomas,SUV,Jurong,4.43,Active
D04960,Daniel Davidson,SUV,Singapore,4.83,Active
D04961,Anita Randolph,Electric,Yishun,4.01,Active
D04962,Michael Lewis,SUV,Punggol,4.59,Active
D04963,Brandon Montes,MPV,Woodlands,4.51,Active
D04964,Thomas Valdez,SUV,Toa Payoh,3.93,Active
D04965,Anthony White,Sedan,Bishan,4.66,Active
D04966,Stephen Davis,SUV,Yishun,4.25,Active
D04967,April Thompson,SUV,Toa Payoh,4.45,Active
D04968,Mathew Patel Jr.,MPV,Punggol,3.89,Active
D04969,Natasha Hubbard,Hatchback,Bishan,4.38,Active
D04970,Mr. Jason Campbell,Premium,Ang Mo Kio,4.73,Active
D04971,Erik Smith,Sedan,Singapore,4.06,Active
D04972,Todd Adkins,Electric,Bedok,4.4,Active
D04973,Paul Roy,Premium,Bishan,3.96,Active
D04974,Kayla Harrell,SUV,Jurong,4.93,Active
D04975,Ryan Johnson,MPV,Singapore,3.65,Active
D04976,Nicholas Collins,Premium,Ang Mo Kio,4.13,Active
D04977,Christina Carter,Hatchback,Singapore,4.78,Active
D04978,Dustin Hansen,Electric,Tampines,4.11,Active
D04979,Kendra Wolfe,SUV,Bishan,3.91,Active
D04980,Jonathan Johnson,Electric,Toa Payoh,3.61,Active
D04981,Dominique Hall,Electric,Punggol,4.47,Active
D04982,Amy Paul,Premium,Woodlands,4.0,Active
D04983,Rodney Randall,MPV,Bedok,4.05,Active
D04984,Tasha Griffin,MPV,Toa Payoh,3.91,Active
D04985,Rose Allen,Sedan,Punggol,4.39,Active
D04986,Alicia Mann,Premium,Woodlands,4.69,Active
D04987,Peter Craig,SUV,Tampines,4.73,Active
D04988,Jason Nelson,MPV,Bedok,4.95,Active
D04989,Wayne Rogers,Sedan,Tampines,3.84,Active
D04990,Catherine Miller,SUV,Yishun,4.96,Active
D04991,Amanda Brandt,Premium,Yishun,4.07,Suspended
D04992,Christopher Robinson,Sedan,Punggol,4.82,Active
D04993,Matthew Martin,Hatchback,Tampines,4.01,Active
D04994,Brady Vance,Premium,Singapore,3.62,Active
D04995,Courtney Atkinson,Hatchback,Bedok,4.92,Active
D04996,Thomas Robinson,Premium,Jurong,4.55,Active
D04997,Andrew Martin,SUV,Bedok,3.66,Active
D04998,James Sanchez,MPV,Bishan,4.81,Active
D04999,John Ali,SUV,Punggol,4.2,Active
D05000,Mitchell Moyer,Hatchback,Yishun,4.09,Active
D05001,Derek Smith,Premium,Ang Mo Kio,4.94,Active
D05002,David Wang,SUV,Singapore,4.78,Active
D05003,Lisa Herrera,MPV,Bishan,3.84,Active
D05004,Dr. Kelly Pham,Premium,Woodlands,4.67,Active
D05005,Brian Young,Electric,Tampines,4.57,Active
D05006,Amy Smith,SUV,Singapore,3.71,Active
D05007,Marvin Campbell PhD,MPV,Ang Mo Kio,4.67,Active
D05008,Katie Stokes,Hatchback,Woodlands,4.25,Active
D05009,Victoria Rodriguez,MPV,Toa Payoh,3.59,Active
D05010,Carol Gordon,MPV,Punggol,3.94,Active
D05011,David Stone,Sedan,Tampines,4.27,Active
D05012,Kelly Horn,Sedan,Yishun,3.51,Active
D05013,Brent Foster,Premium,Singapore,3.8,Active
D05014,Lindsey Austin,Hatchback,Woodlands,3.51,Active
D05015,Amanda Boyd,Premium,Toa Payoh,4.39,Active
D05016,Benjamin Rasmussen,Electric,Bishan,4.9,Active
D05017,David Romero,Electric,Yishun,4.53,Active
D05018,Michael Morton,Hatchback,Singapore,4.72,Active
D05019,Timothy Williams,Premium,Toa Payoh,4.06,Inactive
D05020,Nathan Davis,SUV,Ang Mo Kio,3.56,Active
D05021,Brittney Holmes,SUV,Singapore,3.89,Active
D05022,Andrea Smith,Electric,Toa Payoh,4.16,Active
D05023,Ashley Vincent,Sedan,Tampines,4.98,Active
D05024,Kevin Holmes,Electric,Punggol,3.64,Active
D05025,Ebony Lynch,Premium,Bedok,4.14,Active
D05026,Hannah Kelly,Premium,Woodlands,3.84,Active
D05027,Aaron Ramirez,SUV,Jurong,4.09,Active
D05028,Melissa Henry,SUV,Bedok,4.08,Active
D05029,Sean Davis,SUV,Bishan,3.55,Active
D05030,Felicia Cooper,Electric,Jurong,3.73,Active
D05031,Danielle Dawson,Hatchback,Punggol,3.82,Active
D05032,Kristen Olson,Hatchback,Punggol,3.8,Active
D05033,Erik Bruce,Sedan,Punggol,3.86,Active
D05034,Jacqueline Green,SUV,Tampines,4.63,Active
D05035,Antonio Sweeney,MPV,Ang Mo Kio,4.89,Active
D05036,Ashley Bolton,Electric,Yishun,4.85,Active
D05037,Jose Wright,SUV,Bedok,4.48,Active
D05038,David Schwartz,Premium,Yishun,4.16,Active
D05039,Samuel Stewart,Electric,Bishan,3.95,Active
D05040,Maria Hanson,SUV,Singapore,4.43,Active
D05041,Tiffany Davis,Hatchback,Ang Mo Kio,3.87,Active
D05042,William Delgado,Hatchback,Singapore,3.9,Active
D05043,Jeanette Anderson,MPV,Tampines,4.14,Active
D05044,Jasmine Cherry,MPV,Woodlands,3.81,Active
D05045,Ryan Rivera,Electric,Yishun,3.57,Active
D05046,Emily Gutierrez,Premium,Woodlands,4.02,Active
D05047,Joseph Perez,Sedan,Woodlands,3.88,Active
D05048,Dennis Perez,Sedan,Jurong,3.54,Active
D05049,Stephanie Henderson,SUV,Yishun,3.91,Active
D05050,Sharon Schroeder,Premium,Yishun,4.0,Inactive
D05051,Ellen Boyle,Sedan,Punggol,4.35,Active
D05052,Catherine Wilkinson,MPV,Bishan,3.97,Active
D05053,Vernon Martin,Electric,Singapore,3.78,Active
D05054,James Williams,Premium,Yishun,4.57,Active
D05055,Stephanie Leblanc,MPV,Yishun,3.64,Active
D05056,Susan Hayes,Premium,Tampines,3.93,Active
D05057,Michael Edwards,SUV,Tampines,3.51,Suspended
D05058,Jerry Kane,MPV,Bishan,4.55,Active
D05059,Andrew Duncan,MPV,Yishun,4.23,Active
D05060,Mrs. Christina Hicks,Sedan,Bishan,3.81,Inactive
D05061,Bob Dunlap,Premium,Singapore,3.81,Active
D05062,James Smith,Electric,Punggol,3.66,Active
D05063,Steven Hodges,SUV,Singapore,3.95,Active
D05064,Theresa Garcia,Hatchback,Woodlands,3.87,Active
D05065,Christopher Walls,Electric,Bishan,3.65,Active
D05066,Ryan Cook,SUV,Woodlands,4.75,Inactive
D05067,Kimberly Hall,Electric,Toa Payoh,3.57,Active
D05068,Kelsey Roth,Premium,Toa Payoh,4.38,Active
D05069,Taylor Johnson,Premium,Singapore,4.62,Active
D05070,Linda Burnett,Electric,Jurong,4.5,Inactive
D05071,Alicia Boyle,MPV,Yishun,4.15,Active
D05072,Melanie Rhodes,MPV,Ang Mo Kio,4.24,Active
D05073,Julie Parrish,SUV,Woodlands,3.64,Inactive
D05074,Carla Rivers MD,MPV,Jurong,4.86,Active
D05075,John Santiago,Premium,Tampines,3.74,Active
D05076,Amanda Herrera,Sedan,Bishan,4.04,Active
D05077,Justin Hood,SUV,Bishan,3.87,Active
D05078,Megan Thompson,Sedan,Jurong,4.43,Active
D05079,Anna Blackburn,Hatchback,Ang Mo Kio,4.48,Active
D05080,James Johnson,Electric,Ang Mo Kio,3.87,Inactive
D05081,Michael Harris,Sedan,Woodlands,4.93,Active
D05082,Travis Ruiz,Electric,Bishan,4.76,Active
D05083,Maurice Moore,Premium,Punggol,3.85,Active
D05084,Deborah Moran,SUV,Yishun,3.5,Active
D05085,Parker Bailey,SUV,Tampines,4.37,Active
D05086,Jennifer Harvey,MPV,Yishun,3.57,Active
D05087,Robert Fry,SUV,Tampines,4.11,Active
D05088,Megan Gonzales,Sedan,Bedok,4.01,Active
D05089,Pamela Bartlett,Premium,Yishun,3.95,Active
D05090,Laura Lin,SUV,Tampines,4.55,Active
D05091,Monica Green,MPV,Toa Payoh,4.96,Inactive
D05092,Sonya Mcdonald,Premium,Jurong,3.88,Active
D05093,Brian Carpenter,Electric,Tampines,4.84,Active
D05094,Suzanne Rojas,Sedan,Toa Payoh,4.52,Active
D05095,Tracy Martin,SUV,Yishun,4.57,Active
D05096,Jesse Brown,MPV,Singapore,3.95,Active
D05097,William Atkins,Sedan,Bishan,4.96,Active
D05098,Jennifer Perez,SUV,Bishan,4.32,Active
D05099,Brian Harvey,Premium,Tampines,3.96,Active
D05100,Sheri Carter,MPV,Yishun,3.68,Active
D05101,Edward Atkinson,Sedan,Singapore,3.66,Active
D05102,Brandi Baldwin,Sedan,Jurong,3.81,Active
D05103,Lisa Davis,SUV,Punggol,4.87,Active
D05104,Rachel Webb,Premium,Tampines,4.66,Active
D05105,Derrick Hubbard,MPV,Toa Payoh,3.7,Active
D05106,Patricia Miller,Premium,Bedok,4.47,Active
D05107,Leslie Ross,SUV,Yishun,4.95,Active
D05108,Stephanie Williams MD,MPV,Punggol,3.99,Active
D05109,David Rodriguez,SUV,Punggol,4.83,Inactive
D05110,John Goodwin,MPV,Tampines,4.21,Active
D05111,Ricky Donovan,Electric,Woodlands,4.62,Active
D05112,Rebecca Huffman,MPV,Jurong,4.0,Active
D05113,Thomas Jones,SUV,Ang Mo Kio,3.77,Active
D05114,Lisa Brown,Electric,Toa Payoh,4.46,Active
D05115,Jose Boone,MPV,Bishan,3.52,Inactive
D05116,Cody Osborn,Sedan,Woodlands,4.05,Active
D05117,Jose Owens,MPV,Toa Payoh,4.72,Active
D05118,Sean Moore,MPV,Jurong,4.84,Active
D05119,Natalie Gardner,Sedan,Tampines,3.74,Inactive
D05120,David Hughes,Premium,Ang Mo Kio,4.43,Active
D05121,Lisa Larson,Hatchback,Woodlands,3.67,Active
D05122,Rebecca Stuart,Electric,Singapore,4.94,Active
D05123,Douglas Smith,Hatchback,Singapore,4.59,Active
D05124,Jimmy Shaw,Premium,Bishan,4.9,Inactive
D05125,Samuel Black,SUV,Yishun,4.25,Active
D05126,Amanda Hill,Premium,Woodlands,3.67,Active
D05127,Alan Carlson,Premium,Woodlands,3.66,Active
D05128,David French,Electric,Bedok,4.64,Active
D05129,Lisa Banks,Electric,Punggol,4.78,Active
D05130,Ann Cooper,Hatchback,Singapore,3.64,Active
D05131,Kelly Williams,Sedan,Woodlands,4.71,Active
D05132,Michael Graham,Sedan,Bedok,3.94,Active
D05133,Cassidy Lopez,Hatchback,Yishun,3.5,Active
D05134,Jacob Riley,Electric,Toa Payoh,4.88,Active
D05135,Stacy Salinas,Hatchback,Bishan,4.49,Active
D05136,William Green,SUV,Jurong,3.86,Active
D05137,Autumn Franco,MPV,Toa Payoh,3.74,Active
D05138,Thomas Young,Hatchback,Bishan,4.94,Active
D05139,Kimberly Jackson,Electric,Tampines,4.94,Active
D05140,Jennifer Brown,SUV,Singapore,4.8,Active
D05141,Matthew Robles,SUV,Yishun,3.93,Active
D05142,Jose Thompson,SUV,Toa Payoh,4.11,Active
D05143,Stephanie Dillon,Hatchback,Tampines,3.53,Active
D05144,Timothy Ryan,Electric,Ang Mo Kio,3.84,Active
D05145,Christine Smith,MPV,Punggol,3.88,Active
D05146,Betty Mckay,Premium,Singapore,4.59,Active
D05147,Ryan Buck,Electric,Yishun,4.57,Active
D05148,Taylor Griffith,SUV,Toa Payoh,4.4,Active
D05149,John Holland,MPV,Ang Mo Kio,3.78,Active
D05150,Andrew Matthews,Sedan,Yishun,3.93,Active
D05151,Charlene Roy,Premium,Tampines,3.95,Active
D05152,Edward Schaefer,SUV,Woodlands,4.05,Suspended
D05153,Jonathan Hurley,Sedan,Tampines,4.84,Inactive
D05154,John Drake,Electric,Tampines,4.54,Active
D05155,Robin Wilcox,Electric,Punggol,4.86,Active
D05156,Brenda Bailey,Hatchback,Bishan,4.63,Inactive
D05157,Nathan Rodriguez,Sedan,Toa Payoh,4.11,Active
D05158,Parker Garrett,Hatchback,Ang Mo Kio,4.29,Active
D05159,Holly Le,Electric,Bishan,3.95,Active
D05160,Blake Sims,MPV,Toa Payoh,4.43,Active
D05161,Nathan Stevens,Premium,Bishan,4.36,Active
D05162,Wendy Miller,Premium,Jurong,4.69,Inactive
D05163,Tracey Reeves,Hatchback,Bishan,4.39,Active
D05164,Lauren Cummings,Premium,Punggol,3.66,Active
D05165,Micheal Brock,Hatchback,Bishan,3.7,Active
D05166,Raymond Blair,Hatchback,Jurong,3.95,Active
D05167,Jonathan Garrison,Electric,Punggol,4.4,Active
D05168,Mrs. Elizabeth Fisher,MPV,Yishun,4.75,Active
D05169,Randall Lawrence,Sedan,Tampines,3.63,Inactive
D05170,Nicholas Hill,Electric,Punggol,4.13,Active
D05171,Alexander Smith,Sedan,Woodlands,3.75,Active
D05172,Jessica Campbell,Premium,Woodlands,4.76,Active
D05173,Sarah Craig,Sedan,Jurong,4.49,Active
D05174,Brittany Carney,Sedan,Tampines,4.94,Active
D05175,Julie Zhang,Electric,Yishun,4.31,Active
D05176,Benjamin Johnson,SUV,Tampines,4.82,Active
D05177,Justin Castaneda,SUV,Yishun,3.86,Active
D05178,Kathy Floyd,MPV,Bedok,3.7,Active
D05179,Erin Hernandez,SUV,Toa Payoh,4.54,Active
D05180,Justin Johnson,Premium,Bedok,3.85,Active
D05181,Kevin Mayer,SUV,Bishan,4.62,Inactive
D05182,Scott Munoz,Sedan,Bishan,4.34,Active
D05183,Diana Lane,Hatchback,Tampines,3.76,Active
D05184,Jesse Weber,SUV,Singapore,4.19,Active
D05185,Kyle Bailey,Sedan,Woodlands,4.07,Active
D05186,Carol Burns,SUV,Singapore,4.66,Active
D05187,Gary Villarreal,Hatchback,Ang Mo Kio,4.28,Active
D05188,Kyle Phillips,Hatchback,Ang Mo Kio,3.89,Active
D05189,Martha Ross,Electric,Yishun,4.12,Active
D05190,Corey Gilmore,Hatchback,Toa Payoh,4.48,Active
D05191,Tamara Martinez,MPV,Jurong,4.73,Active
D05192,Benjamin Bright,Premium,Bishan,4.1,Active
D05193,Julie Rogers,Sedan,Ang Mo Kio,3.96,Active
D05194,Sarah Smith,Hatchback,Woodlands,3.98,Active
D05195,Brian Lee,SUV,Bishan,4.04,Active
D05196,Victor Jackson,Electric,Yishun,4.1,Active
D05197,Brent Murray,MPV,Punggol,4.69,Active
D05198,George Kim,MPV,Woodlands,4.88,Active
D05199,Roy Jensen,Hatchback,Bishan,4.87,Inactive
D05200,Julie Walker,MPV,Bishan,4.03,Active
D05201,Dominique Curry,Premium,Bishan,4.04,Active
D05202,Jeffrey Mitchell,MPV,Tampines,4.82,Inactive
D05203,Anthony Hall,SUV,Yishun,4.94,Active
D05204,Vanessa Gardner,Premium,Singapore,4.39,Active
D05205,Michael Duke,Hatchback,Bishan,4.41,Active
D05206,Brittany Mclaughlin,SUV,Singapore,4.13,Active
D05207,Joseph Mann,Sedan,Bedok,3.75,Active
D05208,Ashley Luna,Premium,Punggol,4.44,Active
D05209,Randy Vasquez,Electric,Punggol,4.67,Active
D05210,Charles Hunter,Premium,Woodlands,3.99,Active
D05211,Omar Brown,Electric,Yishun,3.51,Active
D05212,Tracy Chen,Electric,Singapore,4.53,Active
D05213,Breanna Gilbert,Premium,Toa Payoh,3.53,Active
D05214,Scott Smith,Sedan,Bedok,4.32,Active
D05215,Miranda Anderson,Hatchback,Tampines,4.92,Active
D05216,Jacob Robertson,Premium,Ang Mo Kio,4.18,Active
D05217,Cynthia Dunn,Electric,Singapore,4.47,Active
D05218,Megan Meyers,Hatchback,Punggol,4.19,Active
D05219,Douglas Pittman,Sedan,Ang Mo Kio,3.68,Active
D05220,James Tucker,Sedan,Yishun,4.17,Inactive
D05221,Stephanie King,Premium,Bedok,4.92,Active
D05222,Christian Hurst,Electric,Woodlands,4.64,Active
D05223,Stephen Manning,Hatchback,Jurong,4.1,Active
D05224,Ronald Nguyen,Premium,Tampines,3.96,Inactive
D05225,Brittany Ellis,MPV,Toa Payoh,3.74,Suspended
D05226,Phillip Petersen,Hatchback,Punggol,4.42,Active
D05227,Dr. Sarah Aguirre,Electric,Jurong,4.15,Active
D05228,Elizabeth Hernandez,Hatchback,Singapore,4.94,Active
D05229,Terry Baker,Sedan,Toa Payoh,4.8,Active
D05230,Craig Ramirez,Hatchback,Singapore,4.77,Active
D05231,Keith Allison,Premium,Punggol,3.69,Active
D05232,Gerald White,Sedan,Punggol,3.79,Active
D05233,Douglas Gomez,SUV,Ang Mo Kio,3.74,Active
D05234,Barbara Manning,Premium,Singapore,4.39,Inactive
D05235,Julie Acevedo,Premium,Toa Payoh,3.74,Active
D05236,Brian Romero,Sedan,Ang Mo Kio,4.45,Active
D05237,Cassandra Osborne,SUV,Woodlands,3.56,Active
D05238,Vanessa Burnett,Electric,Singapore,4.14,Active
D05239,Kaylee Adams,MPV,Punggol,3.86,Active
D05240,James Curtis,Sedan,Jurong,3.6,Active
D05241,Austin Wilson,Electric,Tampines,4.35,Active
D05242,Mr. Adam Ramos,Premium,Ang Mo Kio,3.6,Active
D05243,Willie Hester,Electric,Singapore,4.15,Active
D05244,Janet Bailey,Hatchback,Jurong,4.76,Active
D05245,Amanda Sosa,MPV,Tampines,4.13,Active
D05246,Dakota Clark,SUV,Singapore,3.74,Active
D05247,Andrea Davidson,Premium,Singapore,4.4,Active
D05248,Gregory Blake,MPV,Ang Mo Kio,4.35,Active
D05249,Calvin Hall,Electric,Bedok,4.86,Inactive
D05250,Morgan Clayton,Sedan,Singapore,4.38,Active
D05251,Benjamin Vaughan,Electric,Singapore,4.38,Inactive
D05252,Megan Salinas,Premium,Woodlands,3.68,Active
D05253,Joanna Clark,Sedan,Jurong,3.61,Active
D05254,Angelica Ball,MPV,Singapore,4.99,Active
D05255,Katie Nelson,Premium,Tampines,3.76,Inactive
D05256,Diana Espinoza,Sedan,Ang Mo Kio,3.77,Active
D05257,Joseph Manning MD,Hatchback,Jurong,4.49,Active
D05258,Stephanie Reynolds,MPV,Jurong,3.69,Active
D05259,Catherine Benson,Premium,Jurong,4.45,Active
D05260,Kayla Jones,Sedan,Toa Payoh,4.86,Inactive
D05261,Douglas White,SUV,Woodlands,4.75,Active
D05262,Christina Gamble,MPV,Singapore,3.68,Active
D05263,Paul Alvarez,Hatchback,Jurong,4.02,Active
D05264,Christina Morrison,Sedan,Bishan,4.75,Active
D05265,Brian Foster,Electric,Punggol,3.52,Active
D05266,Cynthia Carrillo,Sedan,Woodlands,3.89,Active
D05267,Richard Carey,Sedan,Woodlands,4.49,Active
D05268,Rachel Mcneil,Electric,Tampines,4.35,Active
D05269,Randy Smith,Hatchback,Bedok,4.2,Active
D05270,Richard Johnson,SUV,Yishun,4.93,Active
D05271,Paul Mclean,Electric,Ang Mo Kio,4.91,Active
D05272,Harold Baldwin,Hatchback,Tampines,4.16,Active
D05273,Krystal Lopez,Hatchback,Woodlands,3.8,Active
D05274,John Lopez,Sedan,Tampines,4.38,Active
D05275,Randy Garza,Sedan,Bishan,3.63,Active
D05276,Toni Wong,Hatchback,Woodlands,3.78,Active
D05277,Nathaniel Morse,Hatchback,Tampines,3.97,Active
D05278,Adam Walton,Sedan,Jurong,4.26,Active
D05279,Gary Colon,Hatchback,Ang Mo Kio,3.52,Active
D05280,Erica West DVM,Electric,Ang Mo Kio,4.62,Active
D05281,Matthew Wright,SUV,Jurong,3.83,Active
D05282,Jennifer Thornton,SUV,Tampines,4.85,Active
D05283,Mary Wallace,Hatchback,Ang Mo Kio,3.64,Active
D05284,Michael Owen,Hatchback,Jurong,4.92,Active
D05285,Samantha Henry,Hatchback,Bedok,3.76,Active
D05286,Chad Hanson,Electric,Jurong,4.04,Active
D05287,Darius Grant,Sedan,Ang Mo Kio,3.9,Active
D05288,Dana Dixon,MPV,Yishun,4.08,Active
D05289,Mary Johnson,Premium,Punggol,4.5,Active
D05290,Jamie French,SUV,Bishan,4.86,Active
D05291,Amber Moran,MPV,Toa Payoh,4.69,Active
D05292,Joann Edwards,Electric,Punggol,4.91,Active
D05293,Laura Santiago,SUV,Toa Payoh,4.59,Active
D05294,Benjamin Hernandez,Hatchback,Bedok,4.26,Active
D05295,Victoria Smith,Sedan,Bedok,4.47,Active
D05296,Rachael Schwartz,Hatchback,Bedok,3.54,Active
D05297,Melissa Meza,Hatchback,Ang Mo Kio,4.13,Active
D05298,Kyle Gordon DVM,Hatchback,Jurong,4.61,Active
D05299,Michael Koch,Premium,Ang Mo Kio,4.56,Suspended
D05300,Raymond Bryan,Electric,Yishun,4.05,Active
D05301,Amber Miles,Sedan,Singapore,3.6,Active
D05302,Mark Neal,MPV,Ang Mo Kio,3.51,Inactive
D05303,Courtney Hill,SUV,Toa Payoh,4.61,Active
D05304,Bill Day,SUV,Bedok,3.56,Active
D05305,Mary Johnson,SUV,Punggol,4.29,Active
D05306,David Allen,Electric,Singapore,4.78,Active
D05307,Felicia Flores,Hatchback,Jurong,4.93,Active
D05308,Melissa Brennan,Premium,Jurong,4.45,Suspended
D05309,Renee Sullivan,Premium,Singapore,4.34,Active
D05310,Jacob Perez,Hatchback,Singapore,4.53,Inactive
D05311,Kathy Contreras,SUV,Ang Mo Kio,4.31,Active
D05312,James Smith,Premium,Ang Mo Kio,3.65,Active
D05313,Theresa Smith,Premium,Bedok,3.98,Active
D05314,Michelle Mcdonald,SUV,Punggol,3.69,Active
D05315,Scott Peterson,SUV,Singapore,4.63,Active
D05316,Elizabeth Taylor,Electric,Punggol,4.85,Active
D05317,Debra Atkinson,Premium,Singapore,4.64,Active
D05318,Jessica Schwartz,Electric,Bedok,3.99,Active
D05319,Brandon Anderson,MPV,Punggol,3.88,Active
D05320,Kristine Thornton,Electric,Bedok,3.53,Active
D05321,Betty Hernandez,Hatchback,Toa Payoh,4.62,Active
D05322,Laura Walker,Hatchback,Tampines,4.92,Active
D05323,Veronica Logan,Electric,Ang Mo Kio,4.14,Active
D05324,Deborah Phillips,SUV,Ang Mo Kio,4.76,Active
D05325,Denise Browning,MPV,Bedok,3.71,Active
D05326,Mark Galloway,MPV,Singapore,4.34,Inactive
D05327,Virginia King,Sedan,Jurong,3.89,Active
D05328,Lori Smith,Electric,Ang Mo Kio,3.68,Active
D05329,Melissa Walker,Electric,Ang Mo Kio,4.48,Active
D05330,Jeffrey Stevens,Electric,Singapore,3.97,Active
D05331,Jennifer Buchanan,SUV,Woodlands,4.22,Active
D05332,Elizabeth Lucero,SUV,Singapore,4.06,Active
D05333,Suzanne Reed,Hatchback,Toa Payoh,4.17,Active
D05334,Bridget Olsen,Hatchback,Yishun,4.39,Active
D05335,Diana Johnston,Premium,Toa Payoh,4.26,Active
D05336,Kenneth Johnson,Hatchback,Tampines,3.57,Inactive
D05337,Ryan Wong,Electric,Bishan,3.74,Active
D05338,Kelly Bishop,Electric,Bedok,4.03,Active
D05339,Crystal Romero,Sedan,Yishun,4.93,Active
D05340,Jake Zimmerman,SUV,Toa Payoh,4.61,Active
D05341,Mary Davila,Electric,Tampines,4.85,Active
D05342,Benjamin Vasquez,Hatchback,Jurong,4.3,Active
D05343,Christopher Davis,Hatchback,Singapore,4.7,Active
D05344,Robert Walter,SUV,Woodlands,3.69,Active
D05345,Karen Johnson,Electric,Bishan,4.3,Active
D05346,Christopher Mullins,Premium,Tampines,4.05,Active
D05347,Bryan Gentry,Electric,Bishan,4.71,Active
D05348,Jacob Williams,Hatchback,Toa Payoh,4.75,Active
D05349,Nancy Gilmore,Premium,Singapore,4.56,Active
D05350,George Gomez,Sedan,Singapore,4.54,Active
D05351,Stephanie Johnson,SUV,Toa Payoh,4.26,Active
D05352,Lisa Paul,Premium,Singapore,4.97,Active
D05353,John Simpson,SUV,Ang Mo Kio,3.67,Active
D05354,Nicole Robbins,Premium,Tampines,4.12,Active
D05355,Veronica Berry,Hatchback,Punggol,4.47,Active
D05356,Emily Ruiz,Electric,Punggol,4.26,Active
D05357,Richard Wilson,SUV,Singapore,4.18,Inactive
D05358,Emma Cooper,Electric,Toa Payoh,4.9,Active
D05359,Daniel Hopkins,Sedan,Woodlands,4.56,Active
D05360,James Patel,MPV,Punggol,3.57,Active
D05361,Mark Holmes,Sedan,Tampines,4.23,Active
D05362,Brian Patel,SUV,Ang Mo Kio,4.55,Active
D05363,Jocelyn Dyer,Premium,Woodlands,4.6,Active
D05364,Patricia Mahoney,MPV,Woodlands,3.55,Active
D05365,James Macdonald,Electric,Jurong,4.66,Active
D05366,Richard Ortega,Hatchback,Jurong,3.71,Active
D05367,Crystal Morris,Hatchback,Jurong,4.31,Active
D05368,Mariah Kelley,SUV,Bedok,4.5,Active
D05369,Jacqueline Barrett,MPV,Singapore,4.06,Active
