customer_id,first_name,last_name,gender,age,city,membership,signup_date,is_active
C043470,Kathryn,Reid,Male,44,Bedok,GOLD,2023-08-23,true
C043471,Audrey,Frederick,Male,19,Jurong,SILVER,2026-01-15,true
C043472,Austin,Mosley,Female,29,Bishan,GOLD,2022-05-29,true
C043473,John,Cortez,Female,68,Jurong,STANDARD,2023-11-12,true
C043475,Christian,Larson,Female,70,Tampines,STANDARD,2026-04-03,true
C043477,Terri,Bowman,Female,26,Bishan,SILVER,2025-12-23,true
C043478,Daniel,Rodriguez,Male,60,Yishun,PLATINUM,2024-04-02,true
C043479,Courtney,Taylor,Male,59,Jurong,PLATINUM,2022-11-14,true
C043480,Brett,Bryant,Male,26,Woodlands,STANDARD,2026-03-17,false
C043482,Allen,Ferguson,Female,65,Tampines,SILVER,2024-04-12,true
C043483,Charles,Mitchell,Female,23,Tampines,GOLD,2025-06-14,true
C043484,Jasmine,Morris,Female,60,Ang Mo Kio,PLATINUM,2023-09-21,true
C043487,Jason,Stewart,Male,28,Ang Mo Kio,PLATINUM,2025-05-13,false
C043488,Kathleen,Kelly,Male,47,Ang Mo Kio,SILVER,2024-07-19,true
C043489,Regina,Harrison,Female,45,Jurong,SILVER,2024-06-10,true
C043490,Nathaniel,Deleon,Male,68,Tampines,SILVER,2024-10-04,false
C043491,Kyle,Griffin,Female,41,Singapore,SILVER,2023-04-17,true
C043492,Gary,Hernandez,Male,23,Toa Payoh,SILVER,2026-04-06,true
C043493,Christopher,Hart,Male,41,Bishan,SILVER,2021-09-16,true
C043498,Duane,Ramirez,Female,59,Singapore,STANDARD,2022-04-29,true
C043499,Shannon,Bailey,Male,64,Toa Payoh,STANDARD,2025-03-14,true
C043500,Emily,Moreno,Male,31,Ang Mo Kio,GOLD,2026-01-04,true
C043501,Michael,Howell,Male,66,Jurong,STANDARD,2026-01-25,false
C043502,Justin,Garcia,Female,55,Singapore,SILVER,2022-08-09,true
C043503,Yesenia,Hernandez,Male,33,Woodlands,GOLD,2022-08-14,true
C043504,Scott,Hebert,Male,54,Tampines,PLATINUM,2024-06-11,true
C043507,Matthew,Taylor,Female,51,Woodlands,PLATINUM,2023-02-17,true
C043508,Yvette,Harvey,Female,33,Ang Mo Kio,PLATINUM,2022-09-03,false
C043509,Brandon,Morales,Male,64,Bishan,STANDARD,2023-07-03,true
C043510,Linda,Moody,Male,59,Woodlands,STANDARD,2023-10-21,true
C043514,William,Miller,Female,51,Ang Mo Kio,STANDARD,2023-05-31,false
C043516,John,Henderson,Male,32,Singapore,GOLD,2024-09-01,false
C043517,Tina,Wagner,Female,56,Toa Payoh,GOLD,2023-03-25,true
C043519,Tyler,Richardson,Female,31,Ang Mo Kio,PLATINUM,2021-10-14,true
C043521,Juan,Owens,Female,21,Yishun,SILVER,2023-09-30,true
C043523,David,Jones,Female,22,Ang Mo Kio,SILVER,2023-03-11,true
C043525,Rose,Henderson,Male,40,Woodlands,PLATINUM,2022-05-25,true
C043526,Bridget,Mccall,Female,43,Singapore,STANDARD,2026-03-04,true
C043530,John,Moore,Female,53,Yishun,SILVER,2023-07-28,true
C043531,Cassandra,Pearson,Female,28,Toa Payoh,PLATINUM,2024-07-21,true
C043533,Judy,Arnold,Male,61,Bedok,GOLD,2025-02-01,false
C043535,Sean,Brown,Male,61,Toa Payoh,SILVER,2025-08-19,true
C043536,Kimberly,Salazar,Male,66,Punggol,GOLD,2023-10-05,true
C043537,Maria,Moore,Male,22,Woodlands,SILVER,2024-03-30,true
C043539,Tracy,Trevino,Male,24,Singapore,STANDARD,2024-07-30,true
C043540,Michelle,Flores,Male,52,Toa Payoh,STANDARD,2021-08-13,true
C043542,Ronald,Barry,Female,47,Jurong,PLATINUM,2023-07-20,true
C043543,Julie,Wilson,Female,62,Singapore,PLATINUM,2024-07-18,true
C043544,Frank,Mahoney,Female,66,Jurong,GOLD,2025-03-02,true
C043545,Christopher,Wilson,Female,46,Bishan,SILVER,2021-10-09,true
C043547,Brian,Price,Female,46,Punggol,STANDARD,2022-05-19,false
C043549,Mary,Gregory,Female,66,Singapore,STANDARD,2025-03-20,true
C043552,David,Young,Male,30,Jurong,STANDARD,2024-11-12,true
C043553,Elizabeth,Smith,Male,32,Ang Mo Kio,SILVER,2024-10-31,true
C043555,Margaret,Irwin,Male,31,Yishun,PLATINUM,2021-08-07,false
C043556,Tracy,Johnson,Male,20,Tampines,SILVER,2026-05-26,false
C043559,Jennifer,Beltran,Male,26,Bishan,STANDARD,2022-09-01,true
C043561,Miranda,Coleman,Male,61,Bedok,PLATINUM,2021-11-03,true
C043564,Kelly,Wells,Female,44,Toa Payoh,SILVER,2021-10-20,true
C043567,Michael,Knox,Female,70,Singapore,STANDARD,2021-09-01,true
C043568,Daryl,Calderon,Female,27,Ang Mo Kio,GOLD,2022-02-20,true
C043569,Javier,Ochoa,Male,68,Punggol,SILVER,2025-07-22,true
C043570,Peter,Foley,Male,36,Jurong,GOLD,2022-07-20,false
C043571,Sue,Hall,Male,50,Tampines,PLATINUM,2024-06-25,true
C043572,Charles,Mitchell,Female,60,Ang Mo Kio,SILVER,2024-01-30,true
C043573,Ann,Ramirez,Male,42,Woodlands,PLATINUM,2024-05-30,true
C043576,Travis,Reyes,Female,50,Toa Payoh,SILVER,2023-10-21,true
C043578,Rebecca,Nunez,Male,27,Bishan,GOLD,2021-12-24,true
C043580,Janice,Bass,Female,34,Bedok,GOLD,2023-09-09,false
C043581,Kristina,Larson,Male,57,Woodlands,SILVER,2025-07-27,true
C043584,Larry,Osborne,Male,67,Toa Payoh,GOLD,2024-11-14,false
C043587,Thomas,Jackson,Male,30,Woodlands,GOLD,2025-02-13,true
C043588,Joe,Quinn,Male,63,Bedok,GOLD,2021-12-02,false
C043589,Alex,Collins,Female,37,Bishan,GOLD,2022-02-07,true
C043593,Sarah,Nunez,Male,45,Punggol,STANDARD,2023-04-20,true
C043594,Kara,Harrison,Female,35,Singapore,GOLD,2024-01-07,true
C043599,Keith,Johnson,Female,37,Ang Mo Kio,PLATINUM,2022-01-08,true
C043600,Rachel,Henry,Female,44,Jurong,STANDARD,2025-02-06,true
C043603,Keith,Miles,Female,43,Tampines,GOLD,2022-02-23,true
C043605,Stacy,Lynn,Male,54,Ang Mo Kio,GOLD,2025-11-23,true
C043606,David,Fox,Female,55,Singapore,SILVER,2022-03-07,true
C043607,Thomas,Franco,Male,61,Singapore,STANDARD,2025-12-22,true
C043609,Julia,Anderson,Female,47,Woodlands,GOLD,2026-06-14,false
C043611,Michael,Brown,Female,24,Jurong,PLATINUM,2025-08-25,true
C043612,Christina,Cruz,Female,51,Ang Mo Kio,PLATINUM,2025-02-10,true
C043613,Jacqueline,Lewis,Male,67,Yishun,SILVER,2022-12-30,true
C043614,Aaron,Rich,Female,70,Punggol,GOLD,2026-02-24,true
C043616,David,Hardy,Female,60,Ang Mo Kio,GOLD,2025-08-09,true
C043617,Julian,Henson,Female,57,Jurong,STANDARD,2025-12-23,true
C043618,Bonnie,Anderson,Female,38,Bishan,SILVER,2023-03-10,true
C043621,Bryan,Marshall,Female,53,Punggol,SILVER,2026-07-03,false
C043624,Joshua,Griffin,Female,37,Singapore,SILVER,2025-04-22,true
C043626,Kevin,Jones,Female,59,Bedok,GOLD,2024-08-29,false
C043630,Isabella,Harris,Female,30,Punggol,STANDARD,2024-05-16,false
C043631,Andrew,Ibarra,Female,56,Bishan,PLATINUM,2025-03-27,false
C043633,Melissa,Mcdaniel,Male,55,Bishan,GOLD,2024-04-20,false
C043635,Cynthia,Bell,Female,51,Punggol,SILVER,2023-12-14,true
C043636,Jonathan,Lee,Female,54,Tampines,SILVER,2022-01-29,true
C043639,Pamela,Mckenzie,Male,46,Singapore,GOLD,2025-01-28,true
C043641,Danielle,Andersen,Male,51,Woodlands,PLATINUM,2025-10-27,false
C043643,Felicia,Peters,Female,31,Jurong,STANDARD,2025-07-20,true
C043644,Anthony,Harrison,Male,70,Yishun,PLATINUM,2025-03-04,true
C043645,Kaitlyn,Walters,Female,35,Woodlands,SILVER,2023-06-04,true
C043646,Anthony,Schmidt,Female,50,Woodlands,GOLD,2023-07-20,true
C043647,Paige,Powell,Female,33,Ang Mo Kio,SILVER,2024-08-02,true
C043652,Todd,Tran,Male,46,Tampines,PLATINUM,2023-01-05,true
C043654,Marc,Rios,Female,54,Jurong,STANDARD,2022-11-22,false
C043655,Tim,Ramirez,Male,68,Punggol,SILVER,2024-05-19,false
C043657,Amanda,Dickson,Female,63,Jurong,GOLD,2024-07-31,true
C043658,Nicole,Cunningham,Female,34,Woodlands,PLATINUM,2023-01-01,true
C043659,Erin,Robinson,Female,23,Punggol,PLATINUM,2022-03-08,true
C043660,Claudia,Reed,Male,53,Singapore,PLATINUM,2026-06-13,false
C043662,David,Gilbert,Male,19,Singapore,GOLD,2024-11-23,false
C043667,Glenn,Holland,Male,18,Toa Payoh,SILVER,2021-08-19,true
C043669,Diana,Williams,Male,33,Tampines,STANDARD,2026-01-10,true
C043671,Samuel,Pope,Male,21,Punggol,GOLD,2022-10-04,false
C043673,Cameron,Rivera,Male,27,Toa Payoh,STANDARD,2022-04-28,true
C043675,Carmen,Poole,Female,70,Woodlands,STANDARD,2021-09-26,false
C043676,Kristin,Cooper,Male,21,Yishun,GOLD,2024-12-28,true
C043678,Maurice,Murphy,Female,61,Bedok,STANDARD,2024-01-27,false
C043680,Carlos,Costa,Male,52,Toa Payoh,SILVER,2025-06-13,true
C043682,Rachael,Richardson,Male,48,Woodlands,PLATINUM,2026-04-18,true
C043683,Michael,Blevins,Male,27,Punggol,GOLD,2022-01-02,true
C043684,Katie,Parsons,Female,25,Yishun,PLATINUM,2025-08-14,true
C043685,Erica,Wright,Male,21,Jurong,SILVER,2022-06-05,true
C043686,Susan,Holloway,Male,38,Singapore,GOLD,2026-05-10,true
C043687,Tammy,Boyd,Female,27,Yishun,SILVER,2025-05-01,true
C043691,Jonathan,Barnes,Male,61,Punggol,PLATINUM,2024-05-22,true
C043692,Katherine,Ryan,Female,60,Woodlands,PLATINUM,2026-01-31,true
C043693,Bruce,Villarreal,Male,19,Toa Payoh,PLATINUM,2025-12-28,true
C043695,Brittany,Rush,Male,41,Bishan,SILVER,2023-04-15,true
C043699,Kyle,Lee,Female,44,Singapore,GOLD,2023-01-17,false
C043700,Angela,Walker,Male,30,Singapore,PLATINUM,2025-11-02,true
C043701,Angela,Holloway,Male,66,Bishan,STANDARD,2021-09-10,true
C043702,Christy,West,Female,37,Ang Mo Kio,STANDARD,2025-09-11,false
C043703,Janice,Krueger,Male,63,Bedok,SILVER,2021-10-04,true
C043706,Jimmy,Walker,Male,60,Bishan,STANDARD,2022-01-20,true
C043707,Tony,Figueroa,Male,19,Punggol,GOLD,2022-01-18,true
C043708,Jennifer,Campbell,Female,57,Singapore,GOLD,2025-02-20,false
C043711,Daniel,Moore,Male,42,Jurong,GOLD,2022-08-04,true
C043713,Juan,Thompson,Female,23,Yishun,SILVER,2023-08-01,true
C043714,Mark,Duffy,Male,55,Ang Mo Kio,SILVER,2022-07-02,true
C043715,Cassidy,Dunn,Female,26,Woodlands,PLATINUM,2022-11-24,true
C043716,Keith,Williams,Male,45,Tampines,STANDARD,2024-05-02,true
C043718,Jonathan,Stevens,Female,43,Woodlands,GOLD,2026-01-21,false
C043719,Timothy,Leach,Female,23,Toa Payoh,SILVER,2021-12-02,true
C043720,Jessica,Thornton,Female,65,Ang Mo Kio,PLATINUM,2026-03-01,true
C043722,Michael,Phillips,Female,62,Singapore,STANDARD,2023-11-05,false
C043724,Victor,Clark,Female,68,Bishan,STANDARD,2022-11-17,true
C043726,Patrick,Mcdonald,Male,20,Ang Mo Kio,GOLD,2024-06-27,true
C043727,Benjamin,Johnson,Male,20,Bedok,PLATINUM,2022-05-21,true
C043728,Kimberly,Buckley,Female,69,Yishun,STANDARD,2023-10-31,false
C043729,Lynn,Williams,Female,69,Tampines,SILVER,2026-03-14,true
C043731,Dennis,Hurley,Male,53,Jurong,SILVER,2022-08-04,true
C043732,James,Lin,Male,70,Bedok,SILVER,2025-08-29,false
C043733,James,Mendoza,Male,69,Punggol,GOLD,2024-11-13,true
C043734,Kirsten,Parker,Male,65,Woodlands,GOLD,2025-05-15,false
C043735,Elizabeth,Johnson,Female,35,Punggol,STANDARD,2025-09-19,false
C043736,William,Wilson,Female,68,Bedok,GOLD,2025-09-03,true
C043738,Jennifer,Nguyen,Male,41,Singapore,SILVER,2024-11-02,true
C043739,Courtney,Turner,Male,32,Woodlands,GOLD,2025-04-07,true
C043741,Sandra,Marshall,Female,22,Singapore,SILVER,2025-12-25,true
C043742,Amy,Hogan,Male,33,Bishan,GOLD,2022-10-30,true
C043743,Ashley,Pierce,Female,57,Singapore,PLATINUM,2024-09-08,false
C043746,Maria,Joseph,Male,53,Tampines,STANDARD,2024-12-27,true
C043747,Nicole,Smith,Male,68,Ang Mo Kio,SILVER,2021-08-29,true
C043748,Amy,Hines,Male,43,Singapore,PLATINUM,2023-05-24,false
C043749,Lisa,Higgins,Female,44,Ang Mo Kio,SILVER,2022-03-03,true
C043750,Mary,Johnson,Male,28,Singapore,GOLD,2023-05-23,true
C043752,Mark,Warner,Female,40,Toa Payoh,STANDARD,2023-03-09,true
C043753,George,Dixon,Male,44,Woodlands,GOLD,2022-08-12,true
C043754,Walter,Martin,Female,21,Jurong,SILVER,2023-02-18,true
C043755,Timothy,Williams,Female,69,Punggol,GOLD,2024-02-18,false
C043756,Carmen,Knapp,Female,23,Bedok,STANDARD,2026-04-22,true
C043760,Ethan,Powell,Male,19,Jurong,SILVER,2025-09-23,true
C043763,Peter,Howard,Male,36,Yishun,GOLD,2026-03-19,true
C043767,Laurie,Barrett,Female,31,Yishun,SILVER,2022-07-05,true
C043769,Robin,Banks,Male,59,Punggol,SILVER,2022-02-12,true
C043770,Brian,Mcguire,Female,49,Tampines,GOLD,2025-01-10,true
C043771,Kimberly,Meyers,Male,52,Singapore,PLATINUM,2023-09-08,false
C043773,Amanda,Williams,Female,27,Ang Mo Kio,PLATINUM,2023-01-04,true
C043774,Denise,Adams,Male,38,Woodlands,PLATINUM,2022-09-28,false
C043775,Connie,Marshall,Male,42,Bedok,PLATINUM,2023-07-10,true
C043779,Charles,Hopkins,Female,46,Bedok,STANDARD,2022-03-20,true
C043780,Emily,Caldwell,Male,41,Bedok,SILVER,2022-06-26,true
C043782,Robert,Callahan,Female,54,Bedok,GOLD,2023-05-12,true
C043783,Jessica,Mccarty,Male,47,Yishun,PLATINUM,2023-01-10,true
C043785,James,Moore,Male,51,Toa Payoh,SILVER,2024-02-15,true
C043786,Savannah,Russell,Male,33,Punggol,GOLD,2022-04-03,false
C043788,Valerie,Mosley,Female,45,Punggol,PLATINUM,2024-07-31,false
C043790,Ricardo,Owens,Male,68,Toa Payoh,SILVER,2021-11-06,true
C043791,Nathan,Moore,Male,45,Singapore,STANDARD,2023-07-18,true
C043793,Christopher,Lopez,Female,19,Yishun,SILVER,2023-05-18,true
C043794,Jeffrey,Paul,Female,49,Singapore,PLATINUM,2023-07-16,true
C043796,Kenneth,Silva,Female,46,Ang Mo Kio,STANDARD,2022-02-13,false
C043797,Colleen,Ewing,Female,43,Toa Payoh,STANDARD,2022-01-13,true
C043799,Spencer,Horton,Female,47,Jurong,SILVER,2022-07-21,true
C043801,Justin,Harvey,Female,29,Jurong,PLATINUM,2026-06-28,true
C043803,Cole,Cooper,Female,30,Ang Mo Kio,SILVER,2022-01-15,true
C043804,James,Reynolds,Female,41,Bedok,GOLD,2026-05-19,true
C043805,Vickie,Lewis,Male,52,Jurong,STANDARD,2025-07-27,true
C043806,Stephen,Jones,Female,35,Bedok,PLATINUM,2024-11-14,false
C043807,Tracy,Cruz,Male,40,Bishan,SILVER,2024-03-10,true
C043808,Oscar,Pennington,Male,27,Yishun,PLATINUM,2023-09-22,true
C043810,Mary,Pugh,Male,24,Bishan,GOLD,2023-04-25,true
C043811,Blake,Casey,Male,48,Jurong,PLATINUM,2026-07-17,false
C043812,Katie,Reyes,Male,49,Bishan,PLATINUM,2026-02-09,true
C043813,Cynthia,Stanton,Female,45,Tampines,STANDARD,2023-03-26,false
C043814,Jared,Nunez,Male,63,Yishun,SILVER,2024-06-29,true
C043815,Seth,Baker,Female,18,Toa Payoh,SILVER,2025-01-26,true
C043816,Gary,Garcia,Female,19,Singapore,STANDARD,2026-05-14,true
C043819,Bradley,Ferrell,Female,18,Tampines,GOLD,2022-11-21,false
C043820,Julie,Davis,Male,47,Ang Mo Kio,STANDARD,2023-12-04,true
C043821,Jessica,Crane,Female,38,Bedok,STANDARD,2024-06-19,true
C043822,Sandra,Webb,Female,22,Tampines,SILVER,2025-02-21,false
C043823,Dakota,Pearson,Male,28,Bedok,SILVER,2026-05-26,false
C043828,Anthony,Reynolds,Female,53,Yishun,STANDARD,2023-07-03,false
C043829,Sarah,Rosario,Male,57,Punggol,GOLD,2022-03-29,true
C043832,Paul,Powell,Female,32,Woodlands,SILVER,2026-06-14,false
C043833,Craig,Thomas,Male,59,Yishun,SILVER,2023-06-03,true
C043834,Danielle,Taylor,Male,68,Yishun,STANDARD,2022-02-06,true
C043835,Dawn,Vazquez,Male,22,Toa Payoh,SILVER,2023-12-06,false
C043836,John,Stewart,Male,33,Ang Mo Kio,PLATINUM,2024-10-27,true
C043838,Trevor,Davis,Male,33,Toa Payoh,SILVER,2022-04-23,false
C043839,Yvette,Henderson,Female,64,Yishun,PLATINUM,2023-03-05,false
C043840,Victor,Edwards,Female,66,Yishun,STANDARD,2021-07-28,true
C043841,Karen,Smith,Female,44,Jurong,GOLD,2024-09-27,true
C043842,Jeremy,Molina,Female,42,Tampines,GOLD,2026-02-28,false
C043843,Anthony,Mckay,Female,37,Tampines,SILVER,2024-05-08,true
C043844,Jessica,Levy,Female,50,Ang Mo Kio,PLATINUM,2021-11-19,true
C043845,James,Stevens,Male,39,Tampines,PLATINUM,2025-01-06,true
C043846,Jason,Baker,Male,69,Jurong,STANDARD,2023-06-06,true
C043847,Holly,Brown,Male,32,Yishun,GOLD,2022-02-24,true
C043848,Duane,Fitzpatrick,Female,52,Toa Payoh,PLATINUM,2025-07-21,false
C043849,Molly,Roberts,Male,30,Bishan,GOLD,2022-04-02,true
C043850,Sandra,Williams,Female,47,Punggol,SILVER,2023-08-12,false
C043852,Scott,Hudson,Male,54,Tampines,PLATINUM,2021-11-22,true
C043854,Heather,Smith,Female,35,Jurong,SILVER,2025-04-08,true
C043855,Jeremy,Guerrero,Male,43,Jurong,GOLD,2023-11-24,true
C043856,William,Arellano,Female,55,Jurong,GOLD,2022-06-22,true
C043857,Stephanie,Jones,Male,33,Tampines,STANDARD,2026-03-26,true
C043860,Nathan,Keller,Female,67,Singapore,PLATINUM,2022-10-21,true
C043864,Noah,Johnson,Female,38,Bedok,SILVER,2024-12-20,true
C043866,Nicholas,Webb,Male,70,Toa Payoh,STANDARD,2024-01-11,true
C043867,Matthew,Rose,Female,37,Tampines,SILVER,2022-01-27,false
C043868,Jennifer,Brooks,Male,52,Bedok,SILVER,2025-07-11,true
C043872,Andrea,Green,Male,61,Bishan,STANDARD,2022-12-06,true
C043873,Ryan,Wu,Male,66,Bishan,SILVER,2026-05-28,true
C043876,Cathy,Rivera,Female,22,Yishun,PLATINUM,2026-06-03,true
C043877,Rebecca,Rodriguez,Male,39,Punggol,STANDARD,2023-07-31,true
C043878,David,Hernandez,Female,69,Jurong,STANDARD,2022-12-26,true
C043880,John,Pearson,Male,25,Jurong,SILVER,2022-07-28,false
C043881,Michael,Spencer,Male,26,Bedok,SILVER,2023-11-03,true
C043882,Joshua,Davis,Male,53,Toa Payoh,STANDARD,2025-06-12,true
C043884,Grant,Price,Female,48,Bishan,GOLD,2024-12-21,true
C043885,Eric,Calderon,Female,65,Ang Mo Kio,STANDARD,2023-01-14,true
C043887,Taylor,Arroyo,Male,34,Bishan,STANDARD,2025-03-10,false
C043888,Donna,Gillespie,Male,23,Jurong,STANDARD,2026-07-15,true
C043889,Sara,Orr,Female,56,Bedok,SILVER,2022-09-19,true
C043890,Jamie,Arroyo,Male,26,Jurong,GOLD,2022-11-21,true
C043891,Patrick,Miller,Female,51,Jurong,PLATINUM,2026-01-18,false
C043892,Elizabeth,Bush,Male,61,Bedok,SILVER,2022-10-19,true
C043893,Leonard,Ponce,Female,57,Jurong,GOLD,2025-05-10,true
C043894,Jill,Johnson,Female,69,Punggol,SILVER,2025-11-21,true
C043896,Carl,Zuniga,Male,33,Punggol,GOLD,2022-05-27,true
C043898,Mitchell,Lowe,Male,24,Singapore,SILVER,2023-06-21,true
C043900,Andrew,Nelson,Female,42,Bishan,GOLD,2025-10-24,true
C043901,Jeffrey,Reed,Male,42,Yishun,PLATINUM,2023-11-10,true
C043902,Melissa,Page,Female,67,Singapore,SILVER,2024-07-22,true
C043905,Jennifer,Shea,Male,23,Woodlands,PLATINUM,2025-06-29,true
C043906,Nathan,Brooks,Female,65,Yishun,SILVER,2022-05-26,false
C043911,Amber,Alvarez,Female,51,Woodlands,PLATINUM,2024-05-25,true
C043913,Melissa,Ford,Male,35,Yishun,PLATINUM,2025-11-12,true
C043915,Jacqueline,Ramirez,Female,63,Punggol,SILVER,2024-03-25,true
C043917,Andrea,Peterson,Male,70,Punggol,GOLD,2025-07-17,true
C043918,Ryan,Bates,Male,30,Singapore,SILVER,2024-06-26,true
C043924,Chris,Jones,Female,51,Tampines,STANDARD,2023-07-10,true
C043925,Francisco,Becker,Male,18,Punggol,SILVER,2024-08-27,false
C043927,Tony,Alexander,Male,50,Yishun,STANDARD,2024-09-15,true
C043930,Tina,Delgado,Male,38,Toa Payoh,GOLD,2026-04-01,true
C043931,Annette,Patterson,Female,56,Woodlands,STANDARD,2025-08-09,true
C043934,Samuel,Burke,Male,34,Punggol,SILVER,2022-09-14,true
C043935,Lisa,White,Male,42,Toa Payoh,GOLD,2024-01-21,true
C043938,Kelly,Owens,Female,40,Tampines,SILVER,2022-06-04,false
C043939,Christopher,Ortega,Male,57,Singapore,STANDARD,2023-04-03,false
C043940,Natalie,Arellano,Male,29,Punggol,GOLD,2024-07-03,true
C043941,Kenneth,Garcia,Male,27,Tampines,STANDARD,2024-04-25,true
C043942,Adam,Smith,Male,44,Jurong,STANDARD,2023-01-11,true
C043943,Roberto,Watson,Male,18,Yishun,PLATINUM,2026-07-11,true
C043945,Holly,Thompson,Female,18,Bedok,SILVER,2022-05-11,true
C043947,Kayla,Blackburn,Male,42,Yishun,STANDARD,2023-04-06,true
C043949,Jose,Williams,Male,66,Toa Payoh,GOLD,2026-05-18,false
C043950,Richard,Cole,Female,18,Woodlands,STANDARD,2023-11-18,true
C043951,Connie,Russo,Male,34,Punggol,SILVER,2022-03-05,true
C043953,William,Wong,Male,21,Bishan,SILVER,2025-02-24,true
C043955,Dawn,Stokes,Female,35,Punggol,SILVER,2023-02-21,true
C043957,Dale,Orozco,Male,39,Toa Payoh,STANDARD,2021-09-11,true
C043961,Melanie,White,Female,55,Bedok,SILVER,2025-08-09,true
C043962,Tara,Henry,Female,69,Ang Mo Kio,PLATINUM,2022-07-23,true
C043963,Shawn,Johnson,Male,59,Bedok,STANDARD,2022-03-09,true
C043970,James,Cuevas,Female,58,Singapore,PLATINUM,2025-12-21,false
C043971,Jessica,Li,Male,28,Punggol,PLATINUM,2026-07-04,true
C043974,Kevin,Rivera,Female,50,Singapore,GOLD,2022-04-11,true
C043975,Kenneth,Jackson,Female,41,Jurong,PLATINUM,2023-09-12,true
C043976,Maria,Myers,Female,19,Bishan,SILVER,2022-10-11,false
C043977,John,Scott,Male,55,Bishan,STANDARD,2023-12-17,false
C043978,Derrick,Wright,Male,52,Punggol,GOLD,2025-04-18,true
C043979,Elizabeth,Farrell,Male,25,Jurong,STANDARD,2023-01-09,true
C043980,Stephen,Ray,Male,64,Singapore,SILVER,2025-01-29,true
C043981,James,Thomas,Male,61,Punggol,STANDARD,2025-04-03,true
C043983,Alicia,Davis,Female,70,Woodlands,GOLD,2022-08-11,true
C043985,Abigail,Lopez,Male,68,Bishan,PLATINUM,2024-10-01,false
C043986,Dennis,Stevenson,Male,24,Woodlands,SILVER,2025-08-09,false
C043987,Jenna,Sosa,Female,32,Jurong,PLATINUM,2024-12-11,true
C043988,Michael,Aguirre,Female,30,Yishun,SILVER,2022-04-10,true
C043990,Cassandra,Williams,Female,48,Jurong,STANDARD,2021-10-18,true
C043991,Christopher,Hamilton,Female,60,Punggol,STANDARD,2025-07-22,true
C043992,Debra,Reyes,Female,60,Yishun,PLATINUM,2023-05-07,false
C043993,Jason,Meyers,Male,40,Woodlands,PLATINUM,2025-01-26,true
C043997,Timothy,Cervantes,Female,70,Toa Payoh,STANDARD,2022-08-12,true
C043999,Laura,Johnson,Female,39,Bishan,GOLD,2026-05-31,true
C044000,Maureen,Shah,Female,63,Toa Payoh,SILVER,2023-08-18,true
C044003,Brandi,Mcguire,Male,36,Ang Mo Kio,SILVER,2024-01-11,true
C044004,Jack,Smith,Male,35,Yishun,STANDARD,2022-12-08,false
C044005,Alec,Howard,Female,50,Punggol,PLATINUM,2024-03-01,true
C044006,Charles,Smith,Male,63,Woodlands,PLATINUM,2021-11-30,true
C044007,Kristopher,Terry,Female,52,Bedok,PLATINUM,2022-12-11,true
C044008,Ryan,Carlson,Female,63,Toa Payoh,STANDARD,2025-04-17,true
C044009,Darlene,Hernandez,Female,41,Yishun,SILVER,2023-08-17,true
C044010,Carrie,Williams,Female,30,Bedok,PLATINUM,2025-04-08,false
C044013,Clayton,Rhodes,Female,40,Jurong,GOLD,2023-04-21,true
C044014,Jennifer,Ramirez,Female,56,Punggol,PLATINUM,2022-10-19,true
C044016,Samuel,Anderson,Male,18,Yishun,STANDARD,2023-02-08,true
C044017,Jared,Wilson,Male,20,Ang Mo Kio,PLATINUM,2025-02-25,true
C044018,Robert,Davis,Female,22,Bishan,PLATINUM,2023-11-25,true
C044020,Christina,Douglas,Female,68,Toa Payoh,SILVER,2022-03-26,true
C044024,Maria,Mccoy,Male,20,Punggol,SILVER,2024-06-02,true
C044025,Joy,Guerrero,Male,66,Bishan,SILVER,2024-12-26,true
C044026,Christopher,Smith,Female,53,Punggol,STANDARD,2024-06-13,true
C044027,Daniel,Gonzalez,Male,53,Jurong,STANDARD,2023-02-06,true
C044028,Rebecca,Stevens,Female,46,Punggol,STANDARD,2024-03-31,true
C044030,Renee,Gonzalez,Female,56,Tampines,PLATINUM,2023-03-18,false
C044031,Melvin,Carter,Male,60,Toa Payoh,STANDARD,2026-03-27,true
C044033,Bruce,Barton,Male,31,Ang Mo Kio,GOLD,2021-08-06,true
C044034,Samantha,Montoya,Male,44,Jurong,SILVER,2022-05-18,true
C044036,Holly,Dawson,Male,31,Bishan,SILVER,2022-05-21,true
C044037,Michael,Haley,Male,51,Ang Mo Kio,SILVER,2021-11-28,true
C044039,Christopher,Johnson,Male,37,Jurong,STANDARD,2023-10-08,true
C044040,Brenda,Dawson,Female,18,Ang Mo Kio,GOLD,2022-03-15,true
C044043,Lauren,Hickman,Female,52,Ang Mo Kio,STANDARD,2021-12-20,true
C044045,Amy,Davis,Male,67,Singapore,PLATINUM,2022-10-10,true
C044046,Stephanie,Caldwell,Female,39,Yishun,PLATINUM,2024-12-18,false
C044047,Richard,Ray,Female,33,Yishun,PLATINUM,2021-11-22,true
C044049,Daisy,Morrison,Male,58,Woodlands,PLATINUM,2022-10-24,false
C044050,Jordan,Wu,Female,43,Toa Payoh,STANDARD,2022-01-24,true
C044054,Julian,Wells,Male,23,Bishan,GOLD,2025-11-30,true
C044055,Lindsey,Thompson,Female,41,Bedok,PLATINUM,2022-02-21,true
C044059,Tonya,Hill,Male,35,Jurong,GOLD,2021-11-12,false
