driver_id,driver_name,vehicle_type,city,rating,status
D03984,Jessica Hunter,Electric,Tampines,4.16,Active
D03985,Daniel Carter,Hatchback,Singapore,3.7,Active
D03986,David Herman,Premium,Jurong,4.99,Active
D03987,William Garcia,Electric,Singapore,4.04,Active
D03988,Sandra Wilson,Hatchback,Punggol,3.7,Active
D03989,April Blackburn MD,Suv,Singapore,4.75,Active
D03990,Logan Allen,Sedan,Bedok,4.77,Active
D03991,Jorge Briggs,Hatchback,Woodlands,4.64,Active
D03992,Scott Harris,Electric,Jurong,3.68,Active
D03993,William Gonzalez,Hatchback,Tampines,4.51,Active
D03994,Linda Roberts,Hatchback,Jurong,4.44,Active
D03995,David Ramirez,Sedan,Punggol,4.08,Active
D03996,Tiffany Roberts,Sedan,Toa Payoh,4.09,Active
D03997,Justin Williams,Suv,Jurong,4.29,Active
D03998,Leslie Nelson,Hatchback,Jurong,4.54,Active
D03999,Mary Mullins,Hatchback,Yishun,4.69,Active
D04000,Tonya Jimenez,Sedan,Punggol,3.53,Inactive
D04001,Sharon Brown,Premium,Jurong,4.75,Active
D04002,Nicole Ward,Mpv,Toa Payoh,4.26,Active
D04003,William Burton,Hatchback,Bishan,4.9,Active
D04004,Andrew Green,Hatchback,Bedok,3.5,Inactive
D04005,John Ward,Hatchback,Bedok,4.41,Active
D04006,Christine Holland,Sedan,Jurong,3.53,Active
D04007,Charles Johnson,Sedan,Singapore,4.72,Active
D04008,Janice West,Hatchback,Toa Payoh,4.61,Active
D04009,John Hancock,Sedan,Punggol,4.62,Active
D04010,Meghan Barker,Premium,Jurong,4.96,Active
D04011,Karen Simmons,Electric,Singapore,4.61,Active
D04012,Emily Carlson,Mpv,Jurong,4.46,Active
D04013,Rachel Gray,Premium,Jurong,3.5,Active
D04014,Curtis Webb,Hatchback,Singapore,3.85,Active
D04015,Virginia Perez,Sedan,Toa Payoh,3.83,Active
D04016,Emily Small,Sedan,Toa Payoh,4.45,Active
D04017,Jessica Price,Sedan,Bedok,3.74,Active
D04018,Erin Watts,Electric,Toa Payoh,4.55,Inactive
D04019,Mary Anderson,Hatchback,Tampines,4.33,Active
D04020,Daniel Mccoy,Premium,Yishun,4.7,Active
D04021,Kim Hansen,Sedan,Tampines,4.68,Inactive
D04022,Susan Kennedy,Hatchback,Punggol,3.91,Active
D04023,Michelle Gray,Mpv,Toa Payoh,3.78,Active
D04024,Shannon Massey,Sedan,Yishun,3.77,Active
D04025,Gloria Mcintyre,Sedan,Woodlands,3.9,Active
D04026,Dustin Maddox,Mpv,Toa Payoh,3.97,Active
D04027,Teresa Smith,Electric,Jurong,4.32,Active
D04028,Rachel Robinson,Hatchback,Ang Mo Kio,4.24,Active
D04029,Joshua Miller,Suv,Toa Payoh,4.84,Active
D04030,William Thomas,Premium,Toa Payoh,4.15,Active
D04031,Kenneth Combs,Electric,Woodlands,3.85,Active
D04032,Kelly Gaines,Suv,Punggol,4.14,Active
D04033,Ronald Smith,Mpv,Toa Payoh,3.51,Active
D04034,Kristin Ortega,Suv,Woodlands,3.78,Active
D04035,John Brown,Sedan,Jurong,3.7,Active
D04036,Paige Williams,Electric,Toa Payoh,3.71,Active
D04037,James Conway,Premium,Tampines,3.61,Active
D04038,Andrea Johnson,Mpv,Yishun,4.17,Active
D04039,Bradley Cox,Suv,Bedok,3.86,Active
D04040,Timothy Smith,Sedan,Bishan,4.37,Active
D04041,Christopher Dawson,Suv,Singapore,4.23,Active
D04042,Julia Perez,Suv,Tampines,4.2,Active
D04043,Brandon Young,Sedan,Bedok,4.66,Active
D04044,Ryan Baldwin,Mpv,Ang Mo Kio,4.01,Active
D04045,Paul Simmons,Sedan,Ang Mo Kio,4.7,Active
D04046,Mark Flores,Mpv,Toa Payoh,4.87,Active
D04047,Stephanie Perez,Premium,Ang Mo Kio,4.16,Active
D04048,Linda Haynes,Mpv,Woodlands,4.85,Active
D04049,Mr. Joseph Nolan,Electric,Bedok,3.59,Active
D04050,Gregory Phillips,Hatchback,Bedok,4.23,Active
D04051,Joshua Livingston,Hatchback,Bishan,3.76,Active
D04052,Brett Wilson,Sedan,Yishun,4.81,Active
D04053,Susan Jones,Mpv,Bedok,4.18,Active
D04054,John Johnson,Suv,Bedok,4.45,Inactive
D04055,Clifford Dudley,Hatchback,Bishan,4.71,Active
D04056,Larry Marsh,Premium,Ang Mo Kio,4.06,Active
D04057,Karen Davis,Sedan,Bedok,4.82,Active
D04058,Mark Calderon,Suv,Yishun,4.52,Active
D04059,Jonathan Rodgers,Mpv,Toa Payoh,4.42,Active
D04060,James Christian,Hatchback,Bishan,4.89,Active
D04061,Patrick Shaw,Hatchback,Toa Payoh,3.95,Active
D04062,Annette Thompson,Electric,Toa Payoh,4.5,Active
D04063,Adrian Thomas,Premium,Singapore,4.05,Active
D04064,Katherine Bullock,Electric,Jurong,3.92,Active
D04065,Mark Fuentes,Mpv,Toa Payoh,4.03,Active
D04066,Timothy Austin,Sedan,Punggol,3.95,Active
D04067,Caroline Morris,Electric,Toa Payoh,4.12,Active
D04068,Debra Johnson,Electric,Tampines,4.1,Active
D04069,Mark Whitaker,Premium,Singapore,4.28,Active
D04070,Connor Johnson,Premium,Toa Payoh,4.49,Active
D04071,Ryan Hall,Sedan,Bedok,4.3,Inactive
D04072,Janice Faulkner,Hatchback,Yishun,4.64,Active
D04073,Hector Jones,Electric,Bedok,3.79,Active
D04074,Erica Thompson,Suv,Bishan,4.22,Active
D04075,Dalton Watson,Mpv,Ang Mo Kio,4.86,Active
D04076,Sandra Sanchez MD,Mpv,Punggol,4.2,Active
D04077,Joseph Baker,Electric,Punggol,3.52,Inactive
D04078,Benjamin Gray,Suv,Woodlands,4.25,Active
D04079,Dr. Jeremiah Young,Suv,Yishun,4.29,Active
D04080,George Taylor,Mpv,Toa Payoh,4.45,Inactive
D04081,Christopher Mckenzie,Hatchback,Tampines,4.05,Active
D04082,Jessica Orozco,Electric,Ang Mo Kio,3.91,Active
D04083,Darryl Lopez,Hatchback,Toa Payoh,4.37,Active
D04084,Brian Villanueva,Sedan,Woodlands,4.83,Active
D04085,John Hamilton,Suv,Ang Mo Kio,3.91,Suspended
D04086,Julia Kelly,Mpv,Singapore,3.85,Active
D04087,Gary Luna,Electric,Yishun,3.95,Active
D04088,Miss Stephanie Robbins,Sedan,Singapore,4.23,Active
D04089,Dawn Mcdonald,Mpv,Punggol,3.86,Active
D04090,James Nichols,Mpv,Singapore,3.89,Active
D04091,Michael Edwards,Mpv,Yishun,3.76,Active
D04092,Michael Gibson,Mpv,Bedok,4.88,Active
D04093,Victor Curtis,Premium,Bishan,4.12,Active
D04094,Audrey Mason,Premium,Bedok,4.41,Active
D04095,Jeffrey Costa,Sedan,Toa Payoh,4.57,Active
D04096,Bonnie Vincent,Electric,Yishun,3.67,Active
D04097,Amanda Valdez,Electric,Toa Payoh,3.93,Active
D04098,Christopher James,Mpv,Yishun,4.12,Active
D04099,Hayden Thomas,Hatchback,Toa Payoh,3.81,Active
D04100,Amy Johnson MD,Premium,Tampines,4.06,Active
D04101,Jay Whitaker Jr.,Hatchback,Punggol,4.7,Active
D04102,Haley Summers,Hatchback,Bishan,3.51,Active
D04103,Matthew Mahoney,Sedan,Jurong,4.44,Active
D04104,Sean Lee,Sedan,Yishun,4.95,Active
D04105,Anthony Haas,Hatchback,Yishun,3.65,Active
D04106,Raymond Berry,Electric,Bishan,3.96,Active
D04107,Mark Blackwell,Electric,Woodlands,4.31,Inactive
D04108,Kelly Ramirez,Premium,Yishun,4.71,Active
D04109,Lisa Martin,Suv,Singapore,4.87,Active
D04110,Tamara Walker,Hatchback,Punggol,4.47,Active
D04111,Joshua Mason,Electric,Punggol,4.64,Active
D04112,Randall Erickson,Suv,Bedok,4.03,Active
D04113,David Arias,Mpv,Singapore,4.15,Active
D04114,Stacey Allen,Electric,Jurong,4.14,Active
D04115,Andrea Carson,Premium,Toa Payoh,3.51,Active
D04116,James Hardy,Hatchback,Jurong,3.71,Active
D04117,Samantha Little,Electric,Punggol,4.51,Active
D04118,Jamie Harrison,Mpv,Ang Mo Kio,4.53,Active
D04119,Shannon Valenzuela,Suv,Tampines,4.36,Active
D04120,Mike Clark,Suv,Yishun,4.99,Active
D04121,Sandra Johnson,Hatchback,Punggol,3.8,Active
D04122,Jacqueline Proctor,Suv,Woodlands,4.63,Active
D04123,Laura Johns,Hatchback,Yishun,3.75,Active
D04124,Lisa Davis,Sedan,Ang Mo Kio,4.88,Active
D04125,Andrew Dean,Suv,Woodlands,4.71,Inactive
D04126,Gregory Parker,Sedan,Bedok,4.16,Active
D04127,Sheila Nelson,Mpv,Toa Payoh,4.41,Active
D04128,Steven Robinson,Hatchback,Woodlands,4.69,Active
D04129,Robert Larson,Suv,Jurong,4.26,Suspended
D04130,Christopher Grimes,Premium,Bedok,4.56,Inactive
D04131,Jerry Lopez DDS,Suv,Punggol,4.33,Active
D04132,Brittany Reeves,Premium,Bishan,4.76,Active
D04133,Mrs. Sharon Kennedy PhD,Hatchback,Singapore,3.83,Active
D04134,Sheila Mendoza,Mpv,Yishun,4.55,Active
D04135,Megan Wood,Sedan,Punggol,4.19,Inactive
D04136,Amy Poole,Suv,Bedok,4.84,Active
D04137,Julia White,Suv,Toa Payoh,4.85,Active
D04138,Wendy Ellison,Electric,Yishun,4.2,Active
D04139,Joseph Norris,Premium,Punggol,4.7,Active
D04140,Ashlee Roman,Mpv,Bishan,4.01,Active
D04141,Warren Howard,Electric,Bedok,4.01,Active
D04142,Kenneth Adams,Suv,Bishan,3.9,Active
D04143,Monique Rogers,Premium,Tampines,3.64,Active
D04144,Anita Palmer,Suv,Woodlands,3.71,Active
D04145,Catherine Smith,Premium,Toa Payoh,3.75,Active
D04146,Terri Peterson,Suv,Jurong,4.97,Active
D04147,Yvonne Owens,Suv,Bedok,3.81,Active
D04148,Tina Sanders,Mpv,Bedok,3.72,Active
D04149,Jeffrey Miller,Sedan,Yishun,4.51,Active
D04150,Rebecca Lloyd,Electric,Singapore,4.11,Active
D04151,Alexandra Sherman,Sedan,Bedok,4.19,Active
D04152,Tamara Bishop,Premium,Punggol,4.63,Active
D04153,Jeremy Kline,Mpv,Bedok,3.72,Active
D04154,Gina Smith,Electric,Tampines,4.21,Active
D04155,Jasmin Marquez,Mpv,Bishan,4.45,Inactive
D04156,Morgan Miller,Mpv,Ang Mo Kio,3.99,Active
D04157,Brittany Graves,Sedan,Ang Mo Kio,4.05,Active
D04158,Anna Walsh,Mpv,Bedok,3.87,Active
D04159,Jessica Rice,Sedan,Bedok,4.96,Active
D04160,Paul Brown,Hatchback,Toa Payoh,4.38,Active
D04161,Larry English,Mpv,Toa Payoh,4.85,Active
D04162,Eric Hull,Electric,Toa Payoh,4.24,Active
D04163,Kimberly Lewis,Electric,Bedok,3.56,Active
D04164,Dr. Daniel Moses,Mpv,Punggol,4.32,Active
D04165,Frederick Brooks,Sedan,Yishun,4.97,Active
D04166,Christian Garrett,Mpv,Tampines,4.3,Inactive
D04167,Michele Collins,Premium,Woodlands,4.74,Active
D04168,Eduardo Douglas,Premium,Bishan,3.84,Active
D04169,Thomas Meyer,Suv,Jurong,4.72,Active
D04170,Dr. Michael Walters,Suv,Punggol,3.75,Inactive
D04171,Angela Williams,Hatchback,Singapore,4.02,Active
D04172,Catherine Simmons,Hatchback,Bishan,4.43,Active
D04173,Katherine Garcia,Electric,Singapore,4.59,Active
D04174,Lisa Rodriguez,Suv,Ang Mo Kio,4.43,Active
D04175,Mr. Robert Carrillo,Mpv,Singapore,4.59,Inactive
D04176,Michael Woods,Sedan,Tampines,4.07,Active
D04177,Peter Cooper,Hatchback,Tampines,3.92,Active
D04178,William Parker,Mpv,Bishan,4.83,Active
D04179,Dominic Miller,Sedan,Punggol,4.76,Active
D04180,Kimberly Lewis,Premium,Yishun,3.51,Active
D04181,Jason Jenkins,Hatchback,Bedok,4.13,Active
D04182,Corey Russell,Hatchback,Yishun,4.62,Active
D04183,Ashley Price,Mpv,Bedok,4.72,Active
D04184,Megan Nichols,Hatchback,Bedok,3.77,Active
D04185,Mr. Chad Patel,Premium,Yishun,4.7,Active
D04186,Mary Bush,Hatchback,Bedok,4.1,Active
D04187,Douglas Barker,Sedan,Yishun,4.47,Active
D04188,Kari Spence,Mpv,Jurong,4.45,Inactive
D04189,Sharon Rollins,Sedan,Woodlands,3.69,Active
D04190,Juan Green,Electric,Tampines,4.66,Active
D04191,Warren Wilson,Sedan,Singapore,4.56,Active
D04192,Matthew Perry,Hatchback,Toa Payoh,4.81,Active
D04193,Bryan Griffith,Electric,Singapore,4.18,Active
D04194,Bruce Pena,Mpv,Ang Mo Kio,4.45,Active
D04195,Lauren Mcdonald,Hatchback,Tampines,4.24,Active
D04196,Catherine Horton,Premium,Tampines,4.74,Active
D04197,Robert Weber,Suv,Yishun,4.13,Active
D04198,John Larson MD,Suv,Punggol,4.61,Active
D04199,Kimberly Braun,Mpv,Bedok,4.58,Active
D04200,Sabrina Anthony,Electric,Woodlands,3.65,Active
D04201,Daniel Harrison,Electric,Singapore,4.8,Active
D04202,Tina Mccormick MD,Hatchback,Ang Mo Kio,4.51,Active
D04203,Gerald Mcguire,Mpv,Bishan,3.79,Active
D04204,Keith Dixon,Suv,Yishun,4.44,Active
D04205,Mary Cunningham,Sedan,Singapore,4.37,Active
D04206,Brian Christian,Sedan,Bishan,4.79,Active
D04207,Zachary Richardson,Premium,Singapore,3.77,Active
D04208,Nicholas Schwartz,Mpv,Jurong,4.36,Inactive
D04209,Cassandra French,Mpv,Bishan,4.38,Active
D04210,Elizabeth Miller,Premium,Ang Mo Kio,4.37,Active
D04211,Ruben Freeman,Hatchback,Yishun,3.72,Active
D04212,Jennifer Benton,Sedan,Bishan,3.92,Active
D04213,Andrea Blake,Premium,Yishun,4.95,Active
D04214,Jessica Le,Hatchback,Punggol,3.77,Active
D04215,Lisa Giles,Sedan,Toa Payoh,4.95,Active
D04216,Shane Crosby,Hatchback,Bishan,3.79,Active
D04217,Joel Johnson MD,Sedan,Toa Payoh,4.95,Active
D04218,Katherine Lopez,Suv,Ang Mo Kio,3.61,Active
D04219,Timothy Kelley,Suv,Jurong,3.8,Active
D04220,John Morrison,Suv,Toa Payoh,4.05,Active
D04221,Manuel Jimenez,Suv,Punggol,4.91,Active
D04222,Ashley Gonzalez,Premium,Woodlands,4.92,Inactive
D04223,Paul Valdez,Sedan,Tampines,3.54,Active
D04224,Alexander Gibson,Suv,Toa Payoh,4.63,Active
D04225,Albert Clark,Mpv,Bedok,4.39,Active
D04226,Brian Gillespie,Sedan,Toa Payoh,3.52,Active
D04227,Christopher Wilkerson,Mpv,Singapore,3.95,Active
D04228,Brian Hicks,Hatchback,Singapore,3.55,Inactive
D04229,Joshua Mcdonald,Suv,Tampines,3.5,Active
D04230,Katelyn Roberts,Sedan,Bishan,4.61,Active
D04231,Michelle Martin,Electric,Yishun,4.6,Active
D04232,Isabella Hughes,Electric,Bedok,4.25,Active
D04233,Ricky Weber,Electric,Bedok,4.35,Active
D04234,Jeffrey Ramirez,Premium,Tampines,4.99,Active
D04235,Richard Baldwin,Sedan,Jurong,3.85,Active
D04236,Elizabeth Stewart,Electric,Singapore,3.95,Active
D04237,Francis Hale,Premium,Yishun,4.87,Active
D04238,Amanda Bennett,Sedan,Woodlands,4.21,Active
D04239,Anthony Preston,Suv,Jurong,3.58,Active
D04240,Lindsey Mcgee,Electric,Woodlands,4.01,Active
D04241,Jeffrey Baldwin,Premium,Bishan,3.89,Active
D04242,Scott Johnson,Hatchback,Bedok,4.53,Active
D04243,Elizabeth Hodge,Sedan,Bedok,3.8,Active
D04244,Lisa Yoder,Sedan,Toa Payoh,4.34,Active
D04245,Zachary Martin,Suv,Punggol,3.88,Active
D04246,Jeremiah Gonzales,Suv,Tampines,4.48,Active
D04247,Ryan Riggs,Mpv,Bedok,4.04,Active
D04248,Dylan Robinson,Hatchback,Jurong,4.66,Active
D04249,Anita Adams,Premium,Jurong,3.7,Inactive
D04250,Donna Rosales,Premium,Ang Mo Kio,4.54,Suspended
D04251,Veronica Weber,Suv,Punggol,3.65,Inactive
D04252,Laurie Williamson,Premium,Yishun,3.98,Inactive
D04253,Jason Lozano,Suv,Bedok,3.85,Active
D04254,Angela Martin,Sedan,Ang Mo Kio,4.28,Active
D04255,Steven Gamble,Premium,Bishan,3.51,Active
D04256,Amanda Cuevas,Hatchback,Bishan,3.64,Active
D04257,Christopher Allen,Mpv,Punggol,4.86,Active
D04258,Rebekah Ryan,Sedan,Singapore,3.62,Active
D04259,Patrick Mcintosh,Hatchback,Tampines,4.64,Active
D04260,Michael Garcia,Sedan,Yishun,3.83,Active
D04261,Tony Allen,Suv,Ang Mo Kio,4.87,Active
D04262,Emily Richard,Electric,Bedok,3.6,Inactive
D04263,Cynthia Morgan,Premium,Ang Mo Kio,4.07,Active
D04264,Donna Ponce,Premium,Singapore,3.92,Active
D04265,Amber Wright,Hatchback,Bishan,4.59,Inactive
D04266,Alexander Rodriguez,Electric,Toa Payoh,4.46,Active
D04267,Randall Hawkins Jr.,Hatchback,Tampines,4.96,Suspended
D04268,Tiffany Clark,Sedan,Ang Mo Kio,4.75,Active
D04269,Julia Foster,Hatchback,Toa Payoh,3.82,Active
D04270,Alexis Gilbert,Hatchback,Punggol,4.52,Active
D04271,Michael Garcia,Suv,Toa Payoh,3.59,Active
D04272,Keith Allen,Hatchback,Toa Payoh,4.99,Active
D04273,Todd Soto,Premium,Bishan,4.98,Active
D04274,Cassidy Perry,Suv,Jurong,4.05,Inactive
D04275,Richard Stuart,Electric,Singapore,3.75,Active
D04276,David Munoz,Sedan,Tampines,3.69,Active
D04277,Jerome Nelson,Hatchback,Bedok,3.75,Active
D04278,Stephen Gonzalez,Sedan,Bedok,3.53,Suspended
D04279,Christopher Mcconnell,Hatchback,Jurong,3.84,Active
D04280,Paul Bass,Premium,Woodlands,4.57,Active
D04281,Lawrence Jones,Sedan,Bishan,4.47,Inactive
D04282,Amanda Harris,Hatchback,Ang Mo Kio,4.69,Active
D04283,Emily Clark,Premium,Tampines,4.14,Active
D04284,Jeffery Henson,Electric,Toa Payoh,4.58,Active
D04285,Elizabeth Harris,Hatchback,Bishan,4.5,Active
D04286,Karen Nichols,Sedan,Yishun,3.85,Active
D04287,Jennifer Reyes,Mpv,Singapore,4.14,Active
D04288,Angela Clark,Mpv,Bishan,4.0,Active
D04289,Patricia Soto,Hatchback,Ang Mo Kio,4.91,Active
D04290,Ronald Chen Jr.,Premium,Bishan,4.37,Active
D04291,Julia Jackson,Suv,Yishun,4.31,Active
D04292,Marc Daniels,Hatchback,Tampines,3.72,Active
D04293,Denise Miller,Mpv,Tampines,3.84,Active
D04294,Dr. Wesley Fischer MD,Sedan,Ang Mo Kio,3.55,Active
D04295,Matthew Baker,Electric,Woodlands,3.53,Active
D04296,Zachary Collier,Suv,Yishun,4.41,Inactive
D04297,Jerome Simmons,Suv,Bedok,4.15,Active
D04298,Anthony Ward,Suv,Woodlands,4.47,Active
D04299,Mrs. Jasmine Mccann,Mpv,Tampines,4.46,Active
D04300,Pam Summers,Premium,Jurong,4.83,Active
D04301,Anthony Jones,Sedan,Bedok,4.11,Active
D04302,Michael Pena,Electric,Toa Payoh,4.1,Active
D04303,Phillip Dyer,Suv,Tampines,3.76,Active
D04304,Sherry Steele,Suv,Bishan,4.36,Active
D04305,Tracy Hebert,Hatchback,Jurong,4.69,Active
D04306,Brad Williams,Hatchback,Jurong,4.79,Inactive
D04307,Sandra Graham,Hatchback,Bedok,4.12,Active
D04308,Joseph Peterson,Electric,Bedok,4.28,Active
D04309,Stephen Pope,Sedan,Woodlands,3.93,Active
D04310,Mark Russell,Premium,Punggol,4.59,Active
D04311,Chad Smith,Hatchback,Bedok,3.95,Active
D04312,Taylor Wallace,Premium,Woodlands,3.74,Active
D04313,Jeffrey Davidson,Suv,Bishan,4.93,Active
D04314,Michael Stevens,Mpv,Yishun,4.7,Active
D04315,Shawn Thompson,Sedan,Bedok,3.7,Active
D04316,William Gaines,Mpv,Tampines,4.37,Active
D04317,Alexis White,Hatchback,Punggol,4.66,Active
D04318,Bobby Mcclain,Suv,Ang Mo Kio,4.86,Inactive
D04319,Michele Reed,Sedan,Punggol,4.09,Active
D04320,Daniel Rubio,Sedan,Singapore,4.52,Active
D04321,Justin Vazquez,Mpv,Tampines,4.61,Inactive
D04322,Joseph Landry,Premium,Bishan,4.49,Active
D04323,Sandra Wilson,Premium,Singapore,3.81,Active
D04324,Eric Davis,Hatchback,Woodlands,4.28,Active
D04325,Ryan Nichols,Mpv,Yishun,4.25,Active
D04326,David Hodges,Mpv,Woodlands,3.51,Active
D04327,Jeremy Wilkinson,Hatchback,Jurong,4.38,Active
D04328,Michael Mcguire,Suv,Ang Mo Kio,3.73,Active
D04329,Walter Diaz,Suv,Bedok,3.9,Active
D04330,Sean Miller,Premium,Ang Mo Kio,3.74,Inactive
D04331,Kathleen Williams,Hatchback,Singapore,4.03,Active
D04332,Jerome Lewis,Suv,Punggol,4.81,Active
D04333,Marcus Lynch,Electric,Toa Payoh,4.25,Active
D04334,Kaitlyn Faulkner,Electric,Punggol,4.24,Active
D04335,Chloe Howard,Electric,Toa Payoh,4.51,Active
D04336,Jennifer Huffman,Sedan,Yishun,4.74,Active
D04337,Carrie Meyers,Premium,Ang Mo Kio,3.53,Active
D04338,Aaron Alvarado,Mpv,Bishan,4.2,Active
D04339,Michelle Miller,Hatchback,Singapore,4.57,Active
D04340,Joanna Buchanan,Mpv,Bishan,3.8,Active
D04341,John Ramos,Mpv,Tampines,3.68,Active
D04342,Andrea Paul,Electric,Toa Payoh,4.63,Active
D04343,Lisa Gomez,Sedan,Tampines,4.04,Active
D04344,Mary Gonzales,Electric,Yishun,4.79,Active
D04345,Brian Hall,Mpv,Singapore,3.82,Active
D04346,Dr. Jessica Patel,Premium,Yishun,4.68,Inactive
D04347,William Mueller,Premium,Singapore,4.84,Active
D04348,Joseph Branch,Hatchback,Ang Mo Kio,4.49,Active
D04349,Justin Morris,Sedan,Woodlands,3.8,Active
D04350,Kimberly Brown,Electric,Woodlands,3.75,Active
D04351,Mitchell Lee,Mpv,Toa Payoh,3.77,Suspended
D04352,Anthony Price,Hatchback,Jurong,3.89,Active
D04353,Richard Meyers,Suv,Toa Payoh,4.95,Active
D04354,Julie Douglas,Suv,Yishun,3.65,Active
D04355,Jennifer Miles,Electric,Bedok,4.24,Active
D04356,Kristine Hernandez,Mpv,Ang Mo Kio,4.13,Active
D04357,Jeffrey Marsh,Suv,Woodlands,4.45,Active
D04358,Justin Valdez,Premium,Bishan,4.52,Active
D04359,Colleen Shah,Electric,Woodlands,4.29,Inactive
D04360,Rachel Sanchez,Suv,Jurong,4.34,Inactive
D04361,Danielle Prince,Mpv,Toa Payoh,3.81,Active
D04362,Michele Bates,Electric,Singapore,3.54,Active
D04363,Matthew Smith,Hatchback,Jurong,3.93,Active
D04364,Amber Mitchell,Mpv,Yishun,4.85,Inactive
D04365,Anna Martinez,Premium,Tampines,4.87,Active
D04366,Samantha Castillo,Suv,Jurong,3.91,Active
D04367,Maria Clark,Electric,Ang Mo Kio,4.34,Active
D04368,Peggy Ward,Premium,Ang Mo Kio,3.81,Active
D04369,Aaron Reed,Mpv,Punggol,4.65,Active
D04370,Martin Reese,Premium,Ang Mo Kio,3.72,Active
D04371,Angela Ortiz,Sedan,Woodlands,4.34,Active
D04372,Ms. Audrey Weber,Suv,Ang Mo Kio,4.2,Active
D04373,Theresa Stewart,Sedan,Ang Mo Kio,4.04,Active
D04374,Anthony Dunn,Suv,Bedok,4.38,Active
D04375,Tyler Houston,Sedan,Singapore,4.54,Active
D04376,Michael Garcia,Suv,Punggol,4.23,Active
D04377,Kelly Wright,Hatchback,Ang Mo Kio,4.96,Active
D04378,Janet Franklin,Hatchback,Woodlands,4.34,Active
D04379,Kaitlin Lee,Suv,Woodlands,3.9,Active
D04380,Dana Howard,Hatchback,Yishun,4.84,Active
D04381,Hannah Howard,Mpv,Woodlands,4.75,Active
D04382,Mitchell Nelson,Hatchback,Bishan,3.85,Active
D04383,Derek Smith,Mpv,Singapore,4.76,Active
D04384,Joanna Weaver,Premium,Ang Mo Kio,3.66,Active
D04385,Mark Garcia,Hatchback,Bishan,4.67,Active
D04386,Anthony Stewart,Sedan,Bishan,4.94,Active
D04387,David Lewis,Mpv,Bishan,4.18,Active
D04388,Ralph Williams,Hatchback,Yishun,3.86,Inactive
D04389,Christopher Hernandez,Mpv,Singapore,4.19,Active
D04390,Andrew Mitchell,Electric,Yishun,3.51,Active
D04391,Mark Thompson,Mpv,Tampines,4.2,Active
D04392,Monica Fuller,Suv,Tampines,3.68,Active
D04393,Pamela Reyes,Hatchback,Jurong,3.75,Active
D04394,Shawn Moore,Mpv,Toa Payoh,4.36,Active
D04395,Christopher Ward,Mpv,Woodlands,4.29,Active
D04396,Matthew Thompson,Hatchback,Singapore,3.55,Active
D04397,Richard Hughes,Electric,Toa Payoh,4.62,Active
D04398,Deborah Lynch,Sedan,Punggol,3.62,Suspended
D04399,Derek Davis,Sedan,Yishun,4.46,Inactive
D04400,Samuel House,Suv,Toa Payoh,3.68,Active
D04401,Beth Gibson,Sedan,Toa Payoh,4.13,Inactive
D04402,Rhonda Smith,Hatchback,Woodlands,3.7,Active
D04403,Miss Elizabeth Powell,Electric,Bishan,4.93,Active
D04404,Michael Jackson,Mpv,Tampines,3.93,Active
D04405,Ryan Barrera PhD,Mpv,Bedok,3.54,Active
D04406,Betty Liu,Mpv,Ang Mo Kio,3.52,Active
D04407,Christina Norris,Premium,Punggol,4.08,Active
D04408,Mary Pacheco,Premium,Tampines,4.09,Active
D04409,Daniel Watson,Sedan,Yishun,4.18,Active
D04410,Kaitlin Arnold,Mpv,Tampines,4.72,Suspended
D04411,Lauren Curtis,Electric,Yishun,4.83,Active
D04412,Jennifer Flores,Hatchback,Woodlands,4.26,Active
D04413,Paige Castillo,Hatchback,Singapore,3.84,Active
D04414,Kevin Watson,Sedan,Punggol,4.57,Active
D04415,Eddie White,Suv,Toa Payoh,4.11,Active
D04416,Derek Hansen,Premium,Woodlands,4.78,Active
D04417,Christopher Savage,Mpv,Jurong,4.4,Active
D04418,Lauren Williams,Electric,Tampines,4.39,Active
D04419,Jared Green,Suv,Punggol,4.11,Active
D04420,Kelly Walker,Sedan,Punggol,4.87,Active
D04421,Christopher Sexton,Premium,Punggol,3.74,Active
D04422,Ashley Fox,Suv,Jurong,4.78,Active
D04423,Paula Ponce,Premium,Punggol,4.86,Inactive
D04424,Tammy Ortiz,Mpv,Ang Mo Kio,4.06,Active
D04425,Jasmine Pineda,Mpv,Toa Payoh,4.21,Active
D04426,Kenneth Duran MD,Hatchback,Singapore,4.68,Active
D04427,Christopher Cline,Hatchback,Tampines,4.97,Active
D04428,Sandra Nelson,Hatchback,Tampines,3.82,Active
D04429,Andrew Butler,Sedan,Punggol,4.56,Active
D04430,Bobby Lee,Mpv,Yishun,4.72,Active
D04431,Kathleen Solomon,Sedan,Singapore,4.55,Active
D04432,Christopher Brown,Hatchback,Singapore,4.63,Active
D04433,Susan Friedman,Premium,Yishun,4.65,Active
D04434,Carolyn Hayes,Suv,Woodlands,3.82,Active
D04435,Cynthia Sherman,Sedan,Ang Mo Kio,3.74,Active
D04436,Richard Peterson,Premium,Ang Mo Kio,4.48,Active
D04437,Cassidy Pennington,Hatchback,Woodlands,4.51,Active
D04438,Jamie Walker,Suv,Tampines,4.04,Active
D04439,David Brooks,Electric,Singapore,4.17,Active
D04440,James King,Hatchback,Jurong,3.59,Active
D04441,Amy Bentley,Electric,Punggol,4.55,Active
D04442,Anna Williams,Sedan,Singapore,4.67,Active
D04443,Devon Jones,Sedan,Tampines,3.87,Active
